date,country,municipality,confirmed,deaths,recovered,active,pcr,lat,long,population,km_sq,population_mne,km_sq_mne
2020-07-15,Montenegro,Tuzi,39,0,38,1,375,42.365556,19.331389,12096,236,631219,13812
2020-07-15,Montenegro,Podgorica,773,5,173,595,375,42.441286,19.262892,201631,1399,631219,13812
2020-07-15,Montenegro,Bar,80,1,24,55,375,42.099998,19.1,42048,598,631219,13812
2020-07-15,Montenegro,Andrijevica,8,0,7,1,375,42.73389,19.79194,4585,283,631219,13812
2020-07-15,Montenegro,Herceg Novi,34,1,5,28,375,42.45295,18.531203,30597,235,631219,13812
2020-07-15,Montenegro,Budva,71,0,7,64,375,42.28639,18.84,22061,122,631219,13812
2020-07-15,Montenegro,Ulcinj,41,1,22,18,375,41.92936,19.22436,20191,255,631219,13812
2020-07-15,Montenegro,Danilovgrad,12,0,3,9,375,42.55384,19.14608,18824,501,631219,13812
2020-07-15,Montenegro,Tivat,32,0,3,29,375,42.43639,18.69611,15069,46,631219,13812
2020-07-15,Montenegro,Bijelo Polje,162,2,8,152,375,43.03834,19.74758,42191,924,631219,13812
2020-07-15,Montenegro,Nikšić,108,0,36,72,375,42.7731,18.94446,69203,2065,631219,13812
2020-07-15,Montenegro,Plav,7,1,6,0,375,42.59694,19.94556,9081,328,631219,13812
2020-07-15,Montenegro,Gusinje,18,1,0,17,375,42.56194,19.83389,4027,157,631219,13812
2020-07-15,Montenegro,Cetinje,61,0,5,56,375,42.393097,18.911596,15181,899,631219,13812
2020-07-15,Montenegro,Rožaje,234,7,6,221,375,42.8333,20.1667,23024,432,631219,13812
2020-07-15,Montenegro,Berane,96,1,14,81,375,42.8425,19.87333,31874,544,631219,13812
2020-07-15,Montenegro,Pljevlja,59,0,0,59,375,43.3567,19.35843,27006,1346,631219,13812
2020-07-15,Montenegro,Kotor,54,0,2,52,375,42.42067,18.76825,22753,335,631219,13812
2020-07-15,Montenegro,Petnjica,13,1,1,11,375,42.90389,19.99556,5482,173,631219,13812
2020-07-15,Montenegro,Žabljak,1,0,0,1,375,43.15423,19.12325,3081,445,631219,13812
2020-07-16,Montenegro,Tuzi,39,0,38,1,477,42.365556,19.331389,12096,236,631219,13812
2020-07-16,Montenegro,Podgorica,797,5,173,619,477,42.441286,19.262892,201631,1399,631219,13812
2020-07-16,Montenegro,Bar,85,1,24,60,477,42.099998,19.1,42048,598,631219,13812
2020-07-16,Montenegro,Andrijevica,8,0,7,1,477,42.73389,19.79194,4585,283,631219,13812
2020-07-16,Montenegro,Herceg Novi,36,1,5,30,477,42.45295,18.531203,30597,235,631219,13812
2020-07-16,Montenegro,Budva,71,0,7,64,477,42.28639,18.84,22061,122,631219,13812
2020-07-16,Montenegro,Ulcinj,41,1,22,18,477,41.92936,19.22436,20191,255,631219,13812
2020-07-16,Montenegro,Danilovgrad,12,0,3,9,477,42.55384,19.14608,18824,501,631219,13812
2020-07-16,Montenegro,Tivat,38,0,3,35,477,42.43639,18.69611,15069,46,631219,13812
2020-07-16,Montenegro,Bijelo Polje,166,2,8,156,477,43.03834,19.74758,42191,924,631219,13812
2020-07-16,Montenegro,Nikšić,120,0,36,84,477,42.7731,18.94446,69203,2065,631219,13812
2020-07-16,Montenegro,Plav,7,1,6,0,477,42.59694,19.94556,9081,328,631219,13812
2020-07-16,Montenegro,Gusinje,18,1,0,17,477,42.56194,19.83389,4027,157,631219,13812
2020-07-16,Montenegro,Cetinje,63,0,5,58,477,42.393097,18.911596,15181,899,631219,13812
2020-07-16,Montenegro,Rožaje,236,7,6,223,477,42.8333,20.1667,23024,432,631219,13812
2020-07-16,Montenegro,Berane,96,2,14,80,477,42.8425,19.87333,31874,544,631219,13812
2020-07-16,Montenegro,Pljevlja,59,0,0,59,477,43.3567,19.35843,27006,1346,631219,13812
2020-07-16,Montenegro,Kotor,57,0,2,55,477,42.42067,18.76825,22753,335,631219,13812
2020-07-16,Montenegro,Petnjica,13,1,1,11,477,42.90389,19.99556,5482,173,631219,13812
2020-07-16,Montenegro,Žabljak,2,0,0,2,477,43.15423,19.12325,3081,445,631219,13812
2020-07-17,Montenegro,Tuzi,40,0,38,2,372,42.365556,19.331389,12096,236,631219,13812
2020-07-17,Montenegro,Podgorica,825,5,178,642,372,42.441286,19.262892,201631,1399,631219,13812
2020-07-17,Montenegro,Bar,85,1,28,56,372,42.099998,19.1,42048,598,631219,13812
2020-07-17,Montenegro,Andrijevica,8,0,7,1,372,42.73389,19.79194,4585,283,631219,13812
2020-07-17,Montenegro,Herceg Novi,36,1,5,30,372,42.45295,18.531203,30597,235,631219,13812
2020-07-17,Montenegro,Budva,73,0,17,56,372,42.28639,18.84,22061,122,631219,13812
2020-07-17,Montenegro,Ulcinj,41,1,23,17,372,41.92936,19.22436,20191,255,631219,13812
2020-07-17,Montenegro,Danilovgrad,13,0,5,8,372,42.55384,19.14608,18824,501,631219,13812
2020-07-17,Montenegro,Tivat,38,0,3,35,372,42.43639,18.69611,15069,46,631219,13812
2020-07-17,Montenegro,Bijelo Polje,176,2,8,166,372,43.03834,19.74758,42191,924,631219,13812
2020-07-17,Montenegro,Nikšić,121,0,36,85,372,42.7731,18.94446,69203,2065,631219,13812
2020-07-17,Montenegro,Plav,7,1,6,0,372,42.59694,19.94556,9081,328,631219,13812
2020-07-17,Montenegro,Gusinje,18,1,0,17,372,42.56194,19.83389,4027,157,631219,13812
2020-07-17,Montenegro,Cetinje,63,0,5,58,372,42.393097,18.911596,15181,899,631219,13812
2020-07-17,Montenegro,Rožaje,242,7,6,229,372,42.8333,20.1667,23024,432,631219,13812
2020-07-17,Montenegro,Berane,97,2,14,81,372,42.8425,19.87333,31874,544,631219,13812
2020-07-17,Montenegro,Pljevlja,64,0,0,64,372,43.3567,19.35843,27006,1346,631219,13812
2020-07-17,Montenegro,Kotor,59,0,2,57,372,42.42067,18.76825,22753,335,631219,13812
2020-07-17,Montenegro,Petnjica,13,1,1,11,372,42.90389,19.99556,5482,173,631219,13812
2020-07-17,Montenegro,Žabljak,2,0,0,2,372,43.15423,19.12325,3081,445,631219,13812
2020-07-17,Montenegro,Kolašin,1,0,0,1,372,42.82229,19.51653,7228,897,631219,13812
2020-07-18,Montenegro,Tuzi,40,0,38,2,321,42.365556,19.331389,12096,236,631219,13812
2020-07-18,Montenegro,Podgorica,841,6,178,657,321,42.441286,19.262892,201631,1399,631219,13812
2020-07-18,Montenegro,Bar,89,1,28,60,321,42.099998,19.1,42048,598,631219,13812
2020-07-18,Montenegro,Andrijevica,8,0,7,1,321,42.73389,19.79194,4585,283,631219,13812
2020-07-18,Montenegro,Herceg Novi,37,1,5,31,321,42.45295,18.531203,30597,235,631219,13812
2020-07-18,Montenegro,Budva,83,0,17,66,321,42.28639,18.84,22061,122,631219,13812
2020-07-18,Montenegro,Ulcinj,41,1,23,17,321,41.92936,19.22436,20191,255,631219,13812
2020-07-18,Montenegro,Danilovgrad,14,0,5,9,321,42.55384,19.14608,18824,501,631219,13812
2020-07-18,Montenegro,Tivat,38,0,3,35,321,42.43639,18.69611,15069,46,631219,13812
2020-07-18,Montenegro,Bijelo Polje,182,2,8,172,321,43.03834,19.74758,42191,924,631219,13812
2020-07-18,Montenegro,Nikšić,121,0,36,85,321,42.7731,18.94446,69203,2065,631219,13812
2020-07-18,Montenegro,Plav,7,1,6,0,321,42.59694,19.94556,9081,328,631219,13812
2020-07-18,Montenegro,Gusinje,18,1,0,17,321,42.56194,19.83389,4027,157,631219,13812
2020-07-18,Montenegro,Cetinje,66,0,5,61,321,42.393097,18.911596,15181,899,631219,13812
2020-07-18,Montenegro,Rožaje,244,7,6,231,321,42.8333,20.1667,23024,432,631219,13812
2020-07-18,Montenegro,Berane,101,3,14,84,321,42.8425,19.87333,31874,544,631219,13812
2020-07-18,Montenegro,Pljevlja,64,0,0,64,321,43.3567,19.35843,27006,1346,631219,13812
2020-07-18,Montenegro,Kotor,60,1,1,58,321,42.42067,18.76825,22753,335,631219,13812
2020-07-18,Montenegro,Petnjica,13,1,1,11,321,42.90389,19.99556,5482,173,631219,13812
2020-07-18,Montenegro,Žabljak,2,0,0,2,321,43.15423,19.12325,3081,445,631219,13812
2020-07-18,Montenegro,Kolašin,1,0,0,1,321,42.82229,19.51653,7228,897,631219,13812
2020-07-19,Montenegro,Tuzi,40,0,38,2,720,42.365556,19.331389,12096,236,631219,13812
2020-07-19,Montenegro,Podgorica,881,7,182,692,720,42.441286,19.262892,201631,1399,631219,13812
2020-07-19,Montenegro,Bar,96,2,28,66,720,42.099998,19.1,42048,598,631219,13812
2020-07-19,Montenegro,Andrijevica,8,0,7,1,720,42.73389,19.79194,4585,283,631219,13812
2020-07-19,Montenegro,Herceg Novi,47,1,5,41,720,42.45295,18.531203,30597,235,631219,13812
2020-07-19,Montenegro,Budva,89,0,17,72,720,42.28639,18.84,22061,122,631219,13812
2020-07-19,Montenegro,Ulcinj,41,1,23,17,720,41.92936,19.22436,20191,255,631219,13812
2020-07-19,Montenegro,Danilovgrad,15,0,8,7,720,42.55384,19.14608,18824,501,631219,13812
2020-07-19,Montenegro,Tivat,38,0,3,35,720,42.43639,18.69611,15069,46,631219,13812
2020-07-19,Montenegro,Bijelo Polje,182,2,8,172,720,43.03834,19.74758,42191,924,631219,13812
2020-07-19,Montenegro,Nikšić,154,0,36,118,720,42.7731,18.94446,69203,2065,631219,13812
2020-07-19,Montenegro,Plav,7,1,6,0,720,42.59694,19.94556,9081,328,631219,13812
2020-07-19,Montenegro,Gusinje,18,1,0,17,720,42.56194,19.83389,4027,157,631219,13812
2020-07-19,Montenegro,Cetinje,67,0,5,62,720,42.393097,18.911596,15181,899,631219,13812
2020-07-19,Montenegro,Rožaje,250,7,6,237,720,42.8333,20.1667,23024,432,631219,13812
2020-07-19,Montenegro,Berane,104,3,14,87,720,42.8425,19.87333,31874,544,631219,13812
2020-07-19,Montenegro,Pljevlja,64,0,0,64,720,43.3567,19.35843,27006,1346,631219,13812
2020-07-19,Montenegro,Kotor,70,1,1,68,720,42.42067,18.76825,22753,335,631219,13812
2020-07-19,Montenegro,Petnjica,13,1,1,11,720,42.90389,19.99556,5482,173,631219,13812
2020-07-19,Montenegro,Žabljak,2,0,0,2,720,43.15423,19.12325,3081,445,631219,13812
2020-07-19,Montenegro,Kolašin,1,0,0,1,720,42.82229,19.51653,7228,897,631219,13812
2020-07-20,Montenegro,Tuzi,40,0,38,2,NA,42.365556,19.331389,12096,236,631219,13812
2020-07-20,Montenegro,Podgorica,881,7,182,692,NA,42.441286,19.262892,201631,1399,631219,13812
2020-07-20,Montenegro,Bar,96,2,28,66,NA,42.099998,19.1,42048,598,631219,13812
2020-07-20,Montenegro,Andrijevica,8,0,7,1,NA,42.73389,19.79194,4585,283,631219,13812
2020-07-20,Montenegro,Herceg Novi,47,1,5,41,NA,42.45295,18.531203,30597,235,631219,13812
2020-07-20,Montenegro,Budva,89,0,17,72,NA,42.28639,18.84,22061,122,631219,13812
2020-07-20,Montenegro,Ulcinj,41,1,23,17,NA,41.92936,19.22436,20191,255,631219,13812
2020-07-20,Montenegro,Danilovgrad,15,0,8,7,NA,42.55384,19.14608,18824,501,631219,13812
2020-07-20,Montenegro,Tivat,38,0,3,35,NA,42.43639,18.69611,15069,46,631219,13812
2020-07-20,Montenegro,Bijelo Polje,182,2,8,172,NA,43.03834,19.74758,42191,924,631219,13812
2020-07-20,Montenegro,Nikšić,154,0,36,118,NA,42.7731,18.94446,69203,2065,631219,13812
2020-07-20,Montenegro,Plav,7,1,6,0,NA,42.59694,19.94556,9081,328,631219,13812
2020-07-20,Montenegro,Gusinje,18,1,0,17,NA,42.56194,19.83389,4027,157,631219,13812
2020-07-20,Montenegro,Cetinje,67,0,5,62,NA,42.393097,18.911596,15181,899,631219,13812
2020-07-20,Montenegro,Rožaje,250,7,6,237,NA,42.8333,20.1667,23024,432,631219,13812
2020-07-20,Montenegro,Berane,104,3,14,87,NA,42.8425,19.87333,31874,544,631219,13812
2020-07-20,Montenegro,Pljevlja,64,0,0,64,NA,43.3567,19.35843,27006,1346,631219,13812
2020-07-20,Montenegro,Kotor,70,1,1,68,NA,42.42067,18.76825,22753,335,631219,13812
2020-07-20,Montenegro,Petnjica,13,1,1,11,NA,42.90389,19.99556,5482,173,631219,13812
2020-07-20,Montenegro,Žabljak,2,0,0,2,NA,43.15423,19.12325,3081,445,631219,13812
2020-07-20,Montenegro,Kolašin,1,0,0,1,NA,42.82229,19.51653,7228,897,631219,13812
2020-07-21,Montenegro,Tuzi,39,0,39,0,612,42.365556,19.331389,12096,236,631219,13812
2020-07-21,Montenegro,Podgorica,979,9,197,773,612,42.441286,19.262892,201631,1399,631219,13812
2020-07-21,Montenegro,Bar,110,3,26,81,612,42.099998,19.1,42048,598,631219,13812
2020-07-21,Montenegro,Andrijevica,8,0,7,1,612,42.73389,19.79194,4585,283,631219,13812
2020-07-21,Montenegro,Herceg Novi,45,1,5,39,612,42.45295,18.531203,30597,235,631219,13812
2020-07-21,Montenegro,Budva,101,0,19,82,612,42.28639,18.84,22061,122,631219,13812
2020-07-21,Montenegro,Ulcinj,40,1,23,16,612,41.92936,19.22436,20191,255,631219,13812
2020-07-21,Montenegro,Danilovgrad,11,0,8,3,612,42.55384,19.14608,18824,501,631219,13812
2020-07-21,Montenegro,Tivat,44,0,3,41,612,42.43639,18.69611,15069,46,631219,13812
2020-07-21,Montenegro,Bijelo Polje,188,2,7,179,612,43.03834,19.74758,42191,924,631219,13812
2020-07-21,Montenegro,Nikšić,189,0,37,152,612,42.7731,18.94446,69203,2065,631219,13812
2020-07-21,Montenegro,Plav,7,1,6,0,612,42.59694,19.94556,9081,328,631219,13812
2020-07-21,Montenegro,Gusinje,24,1,6,17,612,42.56194,19.83389,4027,157,631219,13812
2020-07-21,Montenegro,Cetinje,65,0,6,59,612,42.393097,18.911596,15181,899,631219,13812
2020-07-21,Montenegro,Rožaje,248,7,7,234,612,42.8333,20.1667,23024,432,631219,13812
2020-07-21,Montenegro,Berane,118,3,22,93,612,42.8425,19.87333,31874,544,631219,13812
2020-07-21,Montenegro,Pljevlja,71,1,2,68,612,43.3567,19.35843,27006,1346,631219,13812
2020-07-21,Montenegro,Kotor,79,1,2,76,612,42.42067,18.76825,22753,335,631219,13812
2020-07-21,Montenegro,Petnjica,8,1,6,1,612,42.90389,19.99556,5482,173,631219,13812
2020-07-21,Montenegro,Žabljak,4,0,0,4,612,43.15423,19.12325,3081,445,631219,13812
2020-07-21,Montenegro,Kolašin,1,0,0,1,612,42.82229,19.51653,7228,897,631219,13812
2020-07-22,Montenegro,Tuzi,39,0,39,0,621,42.365556,19.331389,12096,236,631219,13812
2020-07-22,Montenegro,Podgorica,1000,9,205,786,621,42.441286,19.262892,201631,1399,631219,13812
2020-07-22,Montenegro,Bar,113,3,37,73,621,42.099998,19.1,42048,598,631219,13812
2020-07-22,Montenegro,Andrijevica,8,0,7,1,621,42.73389,19.79194,4585,283,631219,13812
2020-07-22,Montenegro,Herceg Novi,50,1,8,41,621,42.45295,18.531203,30597,235,631219,13812
2020-07-22,Montenegro,Budva,106,0,19,87,621,42.28639,18.84,22061,122,631219,13812
2020-07-22,Montenegro,Ulcinj,41,1,23,17,621,41.92936,19.22436,20191,255,631219,13812
2020-07-22,Montenegro,Danilovgrad,11,0,8,3,621,42.55384,19.14608,18824,501,631219,13812
2020-07-22,Montenegro,Tivat,51,1,3,47,621,42.43639,18.69611,15069,46,631219,13812
2020-07-22,Montenegro,Bijelo Polje,201,2,7,192,621,43.03834,19.74758,42191,924,631219,13812
2020-07-22,Montenegro,Nikšić,208,0,37,171,621,42.7731,18.94446,69203,2065,631219,13812
2020-07-22,Montenegro,Plav,8,1,6,1,621,42.59694,19.94556,9081,328,631219,13812
2020-07-22,Montenegro,Gusinje,24,1,6,17,621,42.56194,19.83389,4027,157,631219,13812
2020-07-22,Montenegro,Cetinje,67,0,6,61,621,42.393097,18.911596,15181,899,631219,13812
2020-07-22,Montenegro,Rožaje,248,8,55,185,621,42.8333,20.1667,23024,432,631219,13812
2020-07-22,Montenegro,Berane,124,3,22,99,621,42.8425,19.87333,31874,544,631219,13812
2020-07-22,Montenegro,Pljevlja,71,2,2,67,621,43.3567,19.35843,27006,1346,631219,13812
2020-07-22,Montenegro,Kotor,85,1,2,82,621,42.42067,18.76825,22753,335,631219,13812
2020-07-22,Montenegro,Petnjica,8,1,6,1,621,42.90389,19.99556,5482,173,631219,13812
2020-07-22,Montenegro,Žabljak,4,1,0,3,621,43.15423,19.12325,3081,445,631219,13812
2020-07-22,Montenegro,Kolašin,1,0,0,1,621,42.82229,19.51653,7228,897,631219,13812
2020-07-22,Montenegro,Mojkovac,2,0,0,2,621,42.96044,19.5833,7553,367,631219,13812
2020-07-23,Montenegro,Tuzi,39,0,39,0,487,42.365556,19.331389,12096,236,631219,13812
2020-07-23,Montenegro,Podgorica,1061,10,229,822,487,42.441286,19.262892,201631,1399,631219,13812
2020-07-23,Montenegro,Bar,114,3,37,74,487,42.099998,19.1,42048,598,631219,13812
2020-07-23,Montenegro,Andrijevica,8,0,7,1,487,42.73389,19.79194,4585,283,631219,13812
2020-07-23,Montenegro,Herceg Novi,51,1,10,40,487,42.45295,18.531203,30597,235,631219,13812
2020-07-23,Montenegro,Budva,106,0,20,86,487,42.28639,18.84,22061,122,631219,13812
2020-07-23,Montenegro,Ulcinj,42,1,23,18,487,41.92936,19.22436,20191,255,631219,13812
2020-07-23,Montenegro,Danilovgrad,12,0,9,3,487,42.55384,19.14608,18824,501,631219,13812
2020-07-23,Montenegro,Tivat,52,1,3,48,487,42.43639,18.69611,15069,46,631219,13812
2020-07-23,Montenegro,Bijelo Polje,201,2,7,192,487,43.03834,19.74758,42191,924,631219,13812
2020-07-23,Montenegro,Nikšić,223,0,37,186,487,42.7731,18.94446,69203,2065,631219,13812
2020-07-23,Montenegro,Plav,8,1,6,1,487,42.59694,19.94556,9081,328,631219,13812
2020-07-23,Montenegro,Gusinje,25,1,6,18,487,42.56194,19.83389,4027,157,631219,13812
2020-07-23,Montenegro,Cetinje,67,0,8,59,487,42.393097,18.911596,15181,899,631219,13812
2020-07-23,Montenegro,Rožaje,251,8,59,184,487,42.8333,20.1667,23024,432,631219,13812
2020-07-23,Montenegro,Berane,124,3,30,91,487,42.8425,19.87333,31874,544,631219,13812
2020-07-23,Montenegro,Pljevlja,73,2,2,69,487,43.3567,19.35843,27006,1346,631219,13812
2020-07-23,Montenegro,Kotor,95,1,2,92,487,42.42067,18.76825,22753,335,631219,13812
2020-07-23,Montenegro,Petnjica,8,1,6,1,487,42.90389,19.99556,5482,173,631219,13812
2020-07-23,Montenegro,Žabljak,4,1,0,3,487,43.15423,19.12325,3081,445,631219,13812
2020-07-23,Montenegro,Kolašin,1,0,0,1,487,42.82229,19.51653,7228,897,631219,13812
2020-07-23,Montenegro,Mojkovac,2,0,0,2,487,42.96044,19.5833,7553,367,631219,13812
2020-07-24,Montenegro,Tuzi,41,0,39,2,677,42.365556,19.331389,12096,236,631219,13812
2020-07-24,Montenegro,Podgorica,1100,11,239,850,677,42.441286,19.262892,201631,1399,631219,13812
2020-07-24,Montenegro,Bar,122,3,37,82,677,42.099998,19.1,42048,598,631219,13812
2020-07-24,Montenegro,Andrijevica,11,0,7,4,677,42.73389,19.79194,4585,283,631219,13812
2020-07-24,Montenegro,Herceg Novi,51,1,10,40,677,42.45295,18.531203,30597,235,631219,13812
2020-07-24,Montenegro,Budva,112,0,20,92,677,42.28639,18.84,22061,122,631219,13812
2020-07-24,Montenegro,Ulcinj,44,1,23,20,677,41.92936,19.22436,20191,255,631219,13812
2020-07-24,Montenegro,Danilovgrad,12,0,9,3,677,42.55384,19.14608,18824,501,631219,13812
2020-07-24,Montenegro,Tivat,52,1,20,31,677,42.43639,18.69611,15069,46,631219,13812
2020-07-24,Montenegro,Bijelo Polje,212,2,50,160,677,43.03834,19.74758,42191,924,631219,13812
2020-07-24,Montenegro,Nikšić,226,0,42,184,677,42.7731,18.94446,69203,2065,631219,13812
2020-07-24,Montenegro,Plav,8,1,6,1,677,42.59694,19.94556,9081,328,631219,13812
2020-07-24,Montenegro,Gusinje,25,1,10,14,677,42.56194,19.83389,4027,157,631219,13812
2020-07-24,Montenegro,Cetinje,74,1,10,63,677,42.393097,18.911596,15181,899,631219,13812
2020-07-24,Montenegro,Rožaje,253,8,74,171,677,42.8333,20.1667,23024,432,631219,13812
2020-07-24,Montenegro,Berane,132,4,36,92,677,42.8425,19.87333,31874,544,631219,13812
2020-07-24,Montenegro,Pljevlja,77,2,2,73,677,43.3567,19.35843,27006,1346,631219,13812
2020-07-24,Montenegro,Kotor,95,1,4,90,677,42.42067,18.76825,22753,335,631219,13812
2020-07-24,Montenegro,Petnjica,8,1,6,1,677,42.90389,19.99556,5482,173,631219,13812
2020-07-24,Montenegro,Žabljak,4,1,0,3,677,43.15423,19.12325,3081,445,631219,13812
2020-07-24,Montenegro,Kolašin,1,0,0,1,677,42.82229,19.51653,7228,897,631219,13812
2020-07-24,Montenegro,Mojkovac,2,0,0,2,677,42.96044,19.5833,7553,367,631219,13812
2020-07-25,Montenegro,Tuzi,41,0,39,2,561,42.365556,19.331389,12096,236,631219,13812
2020-07-25,Montenegro,Podgorica,1142,11,246,885,561,42.441286,19.262892,201631,1399,631219,13812
2020-07-25,Montenegro,Bar,127,3,37,87,561,42.099998,19.1,42048,598,631219,13812
2020-07-25,Montenegro,Andrijevica,11,0,7,4,561,42.73389,19.79194,4585,283,631219,13812
2020-07-25,Montenegro,Herceg Novi,52,1,10,41,561,42.45295,18.531203,30597,235,631219,13812
2020-07-25,Montenegro,Budva,112,0,20,92,561,42.28639,18.84,22061,122,631219,13812
2020-07-25,Montenegro,Ulcinj,45,1,23,21,561,41.92936,19.22436,20191,255,631219,13812
2020-07-25,Montenegro,Danilovgrad,12,0,9,3,561,42.55384,19.14608,18824,501,631219,13812
2020-07-25,Montenegro,Tivat,56,1,20,35,561,42.43639,18.69611,15069,46,631219,13812
2020-07-25,Montenegro,Bijelo Polje,224,2,64,158,561,43.03834,19.74758,42191,924,631219,13812
2020-07-25,Montenegro,Nikšić,232,0,42,190,561,42.7731,18.94446,69203,2065,631219,13812
2020-07-25,Montenegro,Plav,8,1,6,1,561,42.59694,19.94556,9081,328,631219,13812
2020-07-25,Montenegro,Gusinje,25,1,10,14,561,42.56194,19.83389,4027,157,631219,13812
2020-07-25,Montenegro,Cetinje,74,1,10,63,561,42.393097,18.911596,15181,899,631219,13812
2020-07-25,Montenegro,Rožaje,255,8,74,173,561,42.8333,20.1667,23024,432,631219,13812
2020-07-25,Montenegro,Berane,139,4,36,99,561,42.8425,19.87333,31874,544,631219,13812
2020-07-25,Montenegro,Pljevlja,79,2,2,75,561,43.3567,19.35843,27006,1346,631219,13812
2020-07-25,Montenegro,Kotor,95,1,4,90,561,42.42067,18.76825,22753,335,631219,13812
2020-07-25,Montenegro,Petnjica,8,1,6,1,561,42.90389,19.99556,5482,173,631219,13812
2020-07-25,Montenegro,Žabljak,4,1,0,3,561,43.15423,19.12325,3081,445,631219,13812
2020-07-25,Montenegro,Kolašin,1,0,0,1,561,42.82229,19.51653,7228,897,631219,13812
2020-07-25,Montenegro,Mojkovac,2,0,0,2,561,42.96044,19.5833,7553,367,631219,13812
2020-07-26,Montenegro,Tuzi,41,0,39,2,407,42.365556,19.331389,12096,236,631219,13812
2020-07-26,Montenegro,Podgorica,1158,11,267,880,407,42.441286,19.262892,201631,1399,631219,13812
2020-07-26,Montenegro,Bar,133,3,37,93,407,42.099998,19.1,42048,598,631219,13812
2020-07-26,Montenegro,Andrijevica,13,0,7,6,407,42.73389,19.79194,4585,283,631219,13812
2020-07-26,Montenegro,Herceg Novi,52,1,10,41,407,42.45295,18.531203,30597,235,631219,13812
2020-07-26,Montenegro,Budva,116,0,20,96,407,42.28639,18.84,22061,122,631219,13812
2020-07-26,Montenegro,Ulcinj,46,1,24,21,407,41.92936,19.22436,20191,255,631219,13812
2020-07-26,Montenegro,Danilovgrad,12,0,11,1,407,42.55384,19.14608,18824,501,631219,13812
2020-07-26,Montenegro,Tivat,57,1,20,36,407,42.43639,18.69611,15069,46,631219,13812
2020-07-26,Montenegro,Bijelo Polje,225,2,90,133,407,43.03834,19.74758,42191,924,631219,13812
2020-07-26,Montenegro,Nikšić,243,0,42,201,407,42.7731,18.94446,69203,2065,631219,13812
2020-07-26,Montenegro,Plav,8,1,6,1,407,42.59694,19.94556,9081,328,631219,13812
2020-07-26,Montenegro,Gusinje,25,1,11,13,407,42.56194,19.83389,4027,157,631219,13812
2020-07-26,Montenegro,Cetinje,78,1,10,67,407,42.393097,18.911596,15181,899,631219,13812
2020-07-26,Montenegro,Rožaje,255,8,90,157,407,42.8333,20.1667,23024,432,631219,13812
2020-07-26,Montenegro,Berane,142,4,37,101,407,42.8425,19.87333,31874,544,631219,13812
2020-07-26,Montenegro,Pljevlja,79,2,2,75,407,43.3567,19.35843,27006,1346,631219,13812
2020-07-26,Montenegro,Kotor,98,1,11,86,407,42.42067,18.76825,22753,335,631219,13812
2020-07-26,Montenegro,Petnjica,8,1,6,1,407,42.90389,19.99556,5482,173,631219,13812
2020-07-26,Montenegro,Žabljak,4,1,0,3,407,43.15423,19.12325,3081,445,631219,13812
2020-07-26,Montenegro,Kolašin,1,0,0,1,407,42.82229,19.51653,7228,897,631219,13812
2020-07-26,Montenegro,Mojkovac,2,0,0,2,407,42.96044,19.5833,7553,367,631219,13812
2020-07-27,Montenegro,Tuzi,41,0,39,2,678,42.365556,19.331389,12096,236,628072,13812
2020-07-27,Montenegro,Podgorica,1197,12,283,902,678,42.441286,19.262892,201631,1399,628072,13812
2020-07-27,Montenegro,Bar,136,3,37,96,678,42.099998,19.1,42048,598,628072,13812
2020-07-27,Montenegro,Andrijevica,14,0,7,7,678,42.73389,19.79194,4585,283,628072,13812
2020-07-27,Montenegro,Herceg Novi,54,2,10,42,678,42.45295,18.531203,30597,235,628072,13812
2020-07-27,Montenegro,Budva,117,0,20,97,678,42.28639,18.84,22061,122,628072,13812
2020-07-27,Montenegro,Ulcinj,46,1,24,21,678,41.92936,19.22436,20191,255,628072,13812
2020-07-27,Montenegro,Danilovgrad,12,0,11,1,678,42.55384,19.14608,18824,501,628072,13812
2020-07-27,Montenegro,Tivat,59,1,22,36,678,42.43639,18.69611,15069,46,628072,13812
2020-07-27,Montenegro,Bijelo Polje,231,2,90,139,678,43.03834,19.74758,42191,924,628072,13812
2020-07-27,Montenegro,Nikšić,267,0,42,225,678,42.7731,18.94446,69203,2065,628072,13812
2020-07-27,Montenegro,Plav,11,1,6,4,678,42.59694,19.94556,9081,328,628072,13812
2020-07-27,Montenegro,Gusinje,25,1,11,13,678,42.56194,19.83389,4027,157,628072,13812
2020-07-27,Montenegro,Cetinje,78,1,13,64,678,42.393097,18.911596,15181,899,628072,13812
2020-07-27,Montenegro,Rožaje,258,8,130,120,678,42.8333,20.1667,23024,432,628072,13812
2020-07-27,Montenegro,Berane,144,4,37,103,678,42.8425,19.87333,31874,544,628072,13812
2020-07-27,Montenegro,Pljevlja,81,2,10,69,678,43.3567,19.35843,27006,1346,628072,13812
2020-07-27,Montenegro,Kotor,102,1,13,88,678,42.42067,18.76825,22753,335,628072,13812
2020-07-27,Montenegro,Petnjica,8,1,6,1,678,42.90389,19.99556,5482,173,628072,13812
2020-07-27,Montenegro,Žabljak,4,1,0,3,678,43.15423,19.12325,3081,445,628072,13812
2020-07-27,Montenegro,Kolašin,1,0,0,1,678,42.82229,19.51653,7228,897,628072,13812
2020-07-27,Montenegro,Mojkovac,3,0,0,3,678,42.96044,19.5833,7553,367,628072,13812
2020-07-27,Montenegro,Plužine,2,0,0,2,678,43.15278,18.83944,2613,854,628072,13812
